   100       90       12       00          60            1 cars HORSE_SDN 12 HORSE_SDN_POSH 10 COACH_SDN_SMALL_POSH 30 COACH_SDN_SMALL_UTILITY 30 COACH_SDN_LARGE 18
   100       85       12       00          60            1 cars HORSE_SDN 12 HORSE_SDN_POSH 10 COACH_SDN_SMALL_POSH 30 COACH_SDN_SMALL_UTILITY 30 COACH_SDN_LARGE 18
   100       75       13       00          60            1 cars HORSE_SDN 50 COACH_SDN_SMALL_POSH 25 COACH_SDN_LARGE 25
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
   100       50       15       00          60            1 cars HORSE_SDN 50 COACH_SDN_SMALL_POSH 25 COACH_SDN_LARGE 25
   100       40       15       00          60            1 cars HORSE_SDN 50 COACH_SDN_SMALL_POSH 25 COACH_SDN_LARGE 25
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////

POP_SCHEDULE:
////////////STD///
TRAFFIC_ST_DENIS_MAIN_SCHEDULE_MP
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
   100       25       20       00          60            1 cars HORSE_SDN_MP 50 COACH_SDN_SMALL_POSH 25 COACH_SDN_LARGE 25
   100       35       20       00          60            1 cars HORSE_SDN_MP 50 COACH_SDN_SMALL_POSH 25 COACH_SDN_LARGE 25
   100       50       15       00          60            1 cars HORSE_SDN_MP 50 COACH_SDN_SMALL_POSH 25 COACH_SDN_LARGE 25
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
   100       75       13       00          60            1 cars HORSE_SDN_MP 12 HORSE_SDN_POSH_MP 10 COACH_SDN_SMALL_POSH 30 COACH_SDN_SMALL_UTILITY 30 COACH_SDN_LARGE 18
   100       85       12       00          60            1 cars HORSE_SDN_MP 12 HORSE_SDN_POSH_MP 10 COACH_SDN_SMALL_POSH 30 COACH_SDN_SMALL_UTILITY 30 COACH_SDN_LARGE 18
///////////////////////////
//DAY		10:00 - 20:00//
///////////////////////////
   100       90       12       00          60            1 cars HORSE_SDN_MP 12 HORSE_SDN_POSH_MP 10 COACH_SDN_SMALL_POSH 30 COACH_SDN_SMALL_UTILITY 30 COACH_SDN_LARGE 18
   100       90       12       00          60            1 cars HORSE_SDN_MP 12 HORSE_SDN_POSH_MP 10 COACH_SDN_SMALL_POSH 30 COACH_SDN_SMALL_UTILITY 30 COACH_SDN_LARGE 18
   100       90       12       00          60            1 cars HORSE_SDN_MP 12 HORSE_SDN_POSH_MP 10 COACH_SDN_SMALL_POSH 30 COACH_SDN_SMALL_UTILITY 30 COACH_SDN_LARGE 18
   100       85       12       00          60            1 cars HORSE_SDN_MP 12 HORSE_SDN_POSH_MP 10 COACH_SDN_SMALL_POSH 30 COACH_SDN_SMALL_UTILITY 30 COACH_SDN_LARGE 18
   100       75       13       00          60            1 cars HORSE_SDN_MP 50 COACH_SDN_SMALL_POSH 25 COACH_SDN_LARGE 25
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
   100       50       15       00          60            1 cars HORSE_SDN_MP 50 COACH_SDN_SMALL_POSH 25 COACH_SDN_LARGE 25
   100       40       15       00          60            1 cars HORSE_SDN_MP 50 COACH_SDN_SMALL_POSH 25 COACH_SDN_LARGE 25
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////


POP_SCHEDULE:
////////////BGV////
TRAFFIC_STRAWBERRY_MAIN_SCHEDULE
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
    50       25       20       00          20           01 cars HORSE_STR 80 COACH_STR_PASSENGER 20
    50       25       20       00          20           01 cars HORSE_STR 80 COACH_STR_PASSENGER 20
    50       25       20       00          20           01 cars HORSE_STR 80 COACH_STR_PASSENGER 20
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
    65       50       20       00          20           01 cars HORSE_STR 55 COACH_STR_SMALL 15 COACH_STR_RUGGED 20 COACH_STR_PASSENGER 10
   100       75       20       00          20           01 cars HORSE_STR 55 COACH_STR_SMALL 15 COACH_STR_RUGGED 20 COACH_STR_PASSENGER 10
///////////////////////////
//DAY		10:00 - 20:00//
///////////////////////////
   100      100       20       00          20           01 cars HORSE_STR 55 COACH_STR_SMALL 15 COACH_STR_RUGGED 20 COACH_STR_PASSENGER 10
   100      100       20       00          20           01 cars HORSE_STR 55 COACH_STR_SMALL 15 COACH_STR_RUGGED 20 COACH_STR_PASSENGER 10
   100      100       20       00          20           01 cars HORSE_STR 55 COACH_STR_SMALL 15 COACH_STR_RUGGED 20 COACH_STR_PASSENGER 10
   100       75       20       00          20           01 cars HORSE_STR 55 COACH_STR_SMALL 15 COACH_STR_RUGGED 20 COACH_STR_PASSENGER 10
    50       50       20       00          20           01 cars HORSE_STR 80 COACH_STR_PASSENGER 20
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
    50       25       20       00          20           01 cars HORSE_STR 80 COACH_STR_PASSENGER 20
    50       25       20       00          20           01 cars HORSE_STR 80 COACH_STR_PASSENGER 20
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////

POP_SCHEDULE:
////////////BGV////
TRAFFIC_STRAWBERRY_MAIN_SCHEDULE_MP
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
    50       25       20       00          20           01 cars HORSE_STR_MP 80 COACH_STR_PASSENGER 20
    50       25       20       00          20           01 cars HORSE_STR_MP 80 COACH_STR_PASSENGER 20
    50       25       20       00          20           01 cars HORSE_STR_MP 80 COACH_STR_PASSENGER 20
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
    50       50       20       00          20           01 cars HORSE_STR_MP 65 COACH_STR_SMALL 15 COACH_STR_RUGGED 10 COACH_STR_PASSENGER 10
   100       50       20       00          20           01 cars HORSE_STR_MP 65 COACH_STR_SMALL 15 COACH_STR_RUGGED 10 COACH_STR_PASSENGER 10
///////////////////////////
//DAY		10:00 - 20:00//
///////////////////////////
   100      100       20       00          20           01 cars HORSE_STR_MP 65 COACH_STR_SMALL 15 COACH_STR_RUGGED 10 COACH_STR_PASSENGER 10
   100      100       20       00          20           01 cars HORSE_STR_MP 65 COACH_STR_SMALL 15 COACH_STR_RUGGED 10 COACH_STR_PASSENGER 10
   100      100       20       00          20           01 cars HORSE_STR_MP 65 COACH_STR_SMALL 15 COACH_STR_RUGGED 10 COACH_STR_PASSENGER 10
   100       50       20       00          20           01 cars HORSE_STR_MP 65 COACH_STR_SMALL 15 COACH_STR_RUGGED 10 COACH_STR_PASSENGER 10
    50       25       20       00          20           01 cars HORSE_STR_MP 80 COACH_STR_PASSENGER 20
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
    50       25       20       00          20           01 cars HORSE_STR_MP 80 COACH_STR_PASSENGER 20
    50       25       20       00          20           01 cars HORSE_STR_MP 80 COACH_STR_PASSENGER 20
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////

POP_SCHEDULE:
////////////GAP///TUMBLEWEED
TRAFFIC_TUMBLEWEED_SCHEDULE
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
    00       00       05       00          20           00 cars HORSE_TUM_CAU 65 HORSE_TUM_AA 20 COACH_TUM_RUGGED 15
    00       00       05       00          20           00 cars HORSE_TUM_CAU 65 HORSE_TUM_AA 20 COACH_TUM_RUGGED 15
    50       40       05       00          20           00 cars HORSE_TUM_CAU 65 HORSE_TUM_AA 20 COACH_TUM_RUGGED 15
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
    50       60       05       00          20           00 cars HORSE_TUM_CAU 50 HORSE_TUM_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
    75       75       05       00          20           00 cars HORSE_TUM_CAU 50 HORSE_TUM_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
///////////////////////////
//DAY		10:00 - 18:00//
///////////////////////////
   100      100       05       00          20           00 cars HORSE_TUM_CAU 50 HORSE_TUM_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
   100      100       05       00          20           00 cars HORSE_TUM_CAU 50 HORSE_TUM_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
   100      100       05       00          20           00 cars HORSE_TUM_CAU 50 HORSE_TUM_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
   100      100       05       00          20           00 cars HORSE_TUM_CAU 50 HORSE_TUM_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
///////////////////////////
//NIGHT		18:00 - 00:00//
///////////////////////////
    75      100       05       00          20           00 cars HORSE_TUM_CAU 60 HORSE_TUM_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10
    50       60       05       00          20           00 cars HORSE_TUM_CAU 65 HORSE_TUM_AA 20 COACH_TUM_RUGGED 15
    25       40       05       00          20           00 cars HORSE_TUM_CAU 65 HORSE_TUM_AA 20 COACH_TUM_RUGGED 15
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////

POP_SCHEDULE:
////////////GAP///TUMBLEWEED
TRAFFIC_TUMBLEWEED_SCHEDULE_MP
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
    00       00       05       00          20           00 cars HORSE_TUM_MP_CAU 65 HORSE_TUM_MP_AA 20 COACH_TUM_RUGGED 15
    00       00       05       00          20           00 cars HORSE_TUM_MP_CAU 65 HORSE_TUM_MP_AA 20 COACH_TUM_RUGGED 15
    50       40       05       00          20           00 cars HORSE_TUM_MP_CAU 65 HORSE_TUM_MP_AA 20 COACH_TUM_RUGGED 15
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
    50       60       05       00          20           00 cars HORSE_TUM_MP_CAU 50 HORSE_TUM_MP_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
    75       75       05       00          20           00 cars HORSE_TUM_MP_CAU 50 HORSE_TUM_MP_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
///////////////////////////
//DAY		10:00 - 18:00//
///////////////////////////
   100      100       05       00          20           00 cars HORSE_TUM_MP_CAU 50 HORSE_TUM_MP_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
   100      100       05       00          20           00 cars HORSE_TUM_MP_CAU 50 HORSE_TUM_MP_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
   100      100       05       00          20           00 cars HORSE_TUM_MP_CAU 50 HORSE_TUM_MP_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
   100      100       05       00          20           00 cars HORSE_TUM_MP_CAU 50 HORSE_TUM_MP_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10 COACH_WARM_TRAVELLER 10
///////////////////////////
//NIGHT		18:00 - 00:00//
///////////////////////////
    75      100       05       00          20           00 cars HORSE_TUM_MP_CAU 60 HORSE_TUM_MP_AA 20 COACH_TUM_SMALL 10 COACH_TUM_RUGGED 10
    50       60       05       00          20           00 cars HORSE_TUM_MP_CAU 65 HORSE_TUM_MP_AA 20 COACH_TUM_RUGGED 15
    25       40       05       00          20           00 cars HORSE_TUM_MP_CAU 65 HORSE_TUM_MP_AA 20 COACH_TUM_RUGGED 15
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////

POP_SCHEDULE:
////////////HRT///
TRAFFIC_VALENTINE_MAIN_SCHEDULE
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
    20       25       10       00          20            1 cars HORSE_VAL 70 COACH_VAL_PASSENGER 30
    20       25       10       00          20            1 cars HORSE_VAL 70 COACH_VAL_PASSENGER 30
    20       25       10       00          20            1 cars HORSE_VAL 70 COACH_VAL_PASSENGER 30
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
   100      100       10       00          20            1 cars HORSE_VAL 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
   100      100       10       00          20            1 cars HORSE_VAL 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
///////////////////////////
//DAY		10:00 - 20:00//
///////////////////////////
   100      100       10       00          20            1 cars HORSE_VAL 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
   100      100       10       00          20            1 cars HORSE_VAL 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
   100      100       10       00          20            1 cars HORSE_VAL 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
   100      100       10       00          20            1 cars HORSE_VAL 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
    75       75       10       00          20            1 cars HORSE_VAL 50 COACH_VAL_PASSENGER 50
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
    75       75       10       00          20            1 cars HORSE_VAL 50 COACH_VAL_PASSENGER 50
    50       50       10       00          20            1 cars HORSE_VAL 50 COACH_VAL_PASSENGER 50
// Weekend
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////

POP_SCHEDULE:
////////////HRT///
TRAFFIC_VALENTINE_MAIN_SCHEDULE_MP
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
    20       25       10       00          20            1 cars HORSE_VAL_MP 70 COACH_VAL_PASSENGER 30
    20       25       10       00          20            1 cars HORSE_VAL_MP 70 COACH_VAL_PASSENGER 30
    20       25       10       00          20            1 cars HORSE_VAL_MP 70 COACH_VAL_PASSENGER 30
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
   100      100       10       00          20            1 cars HORSE_VAL_MP 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
   100      100       10       00          20            1 cars HORSE_VAL_MP 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
///////////////////////////
//DAY		10:00 - 20:00//
///////////////////////////
   100      100       10       00          20            1 cars HORSE_VAL_MP 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
   100      100       10       00          20            1 cars HORSE_VAL_MP 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
   100      100       10       00          20            1 cars HORSE_VAL_MP 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
   100      100       10       00          20            1 cars HORSE_VAL_MP 40 COACH_VAL_SMALL 20 COACH_VAL_RUGGED 20 COACH_VAL_PASSENGER 20
    75       75       10       00          20            1 cars HORSE_VAL_MP 50 COACH_VAL_PASSENGER 50
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
    75       75       10       00          20            1 cars HORSE_VAL_MP 50 COACH_VAL_PASSENGER 50
    50       50       10       00          20            1 cars HORSE_VAL_MP 50 COACH_VAL_PASSENGER 50
// Weekend
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////



POP_SCHEDULE:
////////////ROA///
TRAFFIC_VAN_HORN_MAIN_SCHEDULE
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
   80      100       10       10          20           10 cars HORSE_VHT 45 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_RUGGED 15
   80      100       10       10          20           10 cars HORSE_VHT 45 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_RUGGED 15
   80      100       10       10          20           10 cars HORSE_VHT 45 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_RUGGED 15
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
   100      100       10       10          20          10 cars HORSE_VHT 40 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT 40 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
///////////////////////////
//DAY		10:00 - 20:00//
///////////////////////////
   100      100       10       10          20          10 cars HORSE_VHT 40 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT 40 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT 40 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT 40 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT 40 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
   100      100       10       10          20          10 cars HORSE_VHT 40 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   80      100       10       10          20           10 cars HORSE_VHT 45 HORSE_ROA 20 HORSE_ROA_UNI 20 COACH_VHT_RUGGED 15
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////

POP_SCHEDULE:
////////////ROA///
TRAFFIC_VAN_HORN_MAIN_SCHEDULE_MP
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
   80      100       10       10          20           10 cars HORSE_VHT_MP 45 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_RUGGED 15
   80      100       10       10          20           10 cars HORSE_VHT_MP 45 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_RUGGED 15
   80      100       10       10          20           10 cars HORSE_VHT_MP 45 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_RUGGED 15
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
   100      100       10       10          20          10 cars HORSE_VHT_MP 40 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT_MP 40 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
///////////////////////////
//DAY		10:00 - 20:00//
///////////////////////////
   100      100       10       10          20          10 cars HORSE_VHT_MP 40 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT_MP 40 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT_MP 40 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT_MP 40 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   100      100       10       10          20          10 cars HORSE_VHT_MP 40 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
   100      100       10       10          20          10 cars HORSE_VHT_MP 40 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_SMALL 10 COACH_VHT_RUGGED 10
   80      100       10       10          20           10 cars HORSE_VHT_MP 45 HORSE_ROA_MP 20 HORSE_ROA_MP_UNI 20 COACH_VHT_RUGGED 15
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////



///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
///////////////////////////////////////////////                             OUTSKIRTS_TRAFFIC_SCHEDULES                ////////////////////////////////////////////////////////////////////////////////////////
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////




POP_SCHEDULE:
////////////ROA///ANNESBURG_OUTSKIRTS
TRAFFIC_OUTSKIRTS_ANN_SCHEDULE
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
/////////////////////////////EARLY 	00:00 - 06:00//
///////////////////////////
    05       10       05       00          20           00 cars HORSE_ASB 30 COACH_ASB_PASSENGER 70
    05       10       05       00          20           00 cars HORSE_ASB 30 COACH_ASB_PASSENGER 70
    05       10       05       00          20           00 cars HORSE_ASB 30 COACH_ASB_PASSENGER 70
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
    30       50       05       00          20           00 cars HORSE_ASB 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    30       50       05       00          20           00 cars HORSE_ASB 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
///////////////////////////
//DAY		10:00 - 20:00//
///////////////////////////
    30       50       05       00          20           00 cars HORSE_ASB 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    50       75       05       00          20           00 cars HORSE_ASB 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    50       75       05       00          20           00 cars HORSE_ASB 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    30       50       05       00          20           00 cars HORSE_ASB 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    30       50       05       00          20           00 cars HORSE_ASB 30 COACH_ASB_PASSENGER 70
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
    15       25       05       00          20           00 cars HORSE_ASB 30 COACH_ASB_PASSENGER 70
    05       10       05       00          20           00 cars HORSE_ASB 30 COACH_ASB_PASSENGER 70
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////

POP_SCHEDULE:
////////////ROA///ANNESBURG_OUTSKIRTS
TRAFFIC_OUTSKIRTS_ANN_SCHEDULE_MP
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
/////////////////////////////EARLY 	00:00 - 06:00//
///////////////////////////
    05       10       05       00          20           00 cars HORSE_ASB_MP 30 COACH_ASB_PASSENGER 70
    05       10       05       00          20           00 cars HORSE_ASB_MP 30 COACH_ASB_PASSENGER 70
    05       10       05       00          20           00 cars HORSE_ASB_MP 30 COACH_ASB_PASSENGER 70
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
    30       50       05       00          20           00 cars HORSE_ASB_MP 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    30       50       05       00          20           00 cars HORSE_ASB_MP 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
///////////////////////////
//DAY		10:00 - 20:00//
///////////////////////////
    30       50       05       00          20           00 cars HORSE_ASB_MP 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    50       75       05       00          20           00 cars HORSE_ASB_MP 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    50       75       05       00          20           00 cars HORSE_ASB_MP 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    30       50       05       00          20           00 cars HORSE_ASB_MP 40 COACH_ASB_SMALL 20 COACH_ASB_RUGGED 20 COACH_ASB_PASSENGER 20
    30       50       05       00          20           00 cars HORSE_ASB_MP 30 COACH_ASB_PASSENGER 70
///////////////////////////
//NIGHT		20:00 - 00:00//
///////////////////////////
    15       25       05       00          20           00 cars HORSE_ASB_MP 30 COACH_ASB_PASSENGER 70
    05       10       05       00          20           00 cars HORSE_ASB_MP 30 COACH_ASB_PASSENGER 70
END_POP_SCHEDULE
////////////////////////////////////////////////////////////////////////////////////


POP_SCHEDULE:
////////////CHO///ARMADILLO_OUTSKIRTS
TRAFFIC_OUTSKIRTS_ARM_SCHEDULE
// Weekday
//
// #MaxCars #Spacing #prkdcrs #lowprkdcrs #MaxScenVehs #MaxPreAssignedParked
///////////////////////////
//EARLY 	00:00 - 06:00//
///////////////////////////
    00       00       05       00          20           00 cars HORSE_ARM 90 COACH_ARM_RUGGED 10
    00       00       05       00          20           00 cars HORSE_ARM 90 COACH_ARM_RUGGED 10
    35       35       05       00          20           00 cars HORSE_ARM 90 COACH_ARM_RUGGED 10
///////////////////////////
//MORNING	06:00 - 10:00//
///////////////////////////
    50       50       05       00          20           00 cars HORSE_ARM 70 COACH_ARM_SMALL 10 COACH_ARM_RUGGED 10 COACH_WARM_TRAVELLER 10
    75       50       05       00          20           00 cars HORSE_ARM 70 COACH_ARM_SMALL 10 COACH_ARM_RUGGED 10 COACH_WARM_TRAVELLER 10
///////////////////////////
//DAY		10:00 - 18:00//
///////////////////////////
    50       50       05       00          20           00 cars HORSE_ARM 70 COACH_ARM_SMALL 10 COACH_ARM_RUGGED 10 COACH_WARM_TRAVELLER 10
    75       50       05       00          20           00 cars HORSE_ARM 70 COACH_ARM_SMALL 10 COACH_ARM_RUGGED 10 COACH_WARM_TRAVELLER 10
    75       50       05       00          20           00 cars HORSE_ARM 70 COACH_ARM_SMALL 10 COACH_ARM_RUGGED 10 COACH_WARM_TRAVELLER 10
